sku,item_name,brand_name,product_category,trade,unit,ean,quantity
PHT-YF89S2,Iso-Flexrohr gedämmt — DN 315 × 10 m,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-YRH186,Kombi-Flexrohr (PVC/Alu) — DN 80 × 3 m,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-XRFF93,Kombi-Flexrohr (PVC/Alu) — DN 80 × 6 m,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-VLV29G,Kombi-Flexrohr (PVC/Alu) — DN 80 × 10 m,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-3J8NZ5,Kombi-Flexrohr (PVC/Alu) — DN 100 × 3 m,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-5MVGW0,Kombi-Flexrohr (PVC/Alu) — DN 100 × 6 m,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-PBUDB3,Kombi-Flexrohr (PVC/Alu) — DN 100 × 10 m,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-TX58DB,Kombi-Flexrohr (PVC/Alu) — DN 125 × 3 m,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-RLAGDC,Kombi-Flexrohr (PVC/Alu) — DN 125 × 6 m,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-7V0BR1,Kombi-Flexrohr (PVC/Alu) — DN 125 × 10 m,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-HD9HN8,Kombi-Flexrohr (PVC/Alu) — DN 150 × 3 m,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-JDJLPV,Kombi-Flexrohr (PVC/Alu) — DN 150 × 6 m,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-C5A5TF,Kombi-Flexrohr (PVC/Alu) — DN 150 × 10 m,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-XYN9W5,Kombi-Flexrohr (PVC/Alu) — DN 160 × 3 m,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-YM1VKC,Kombi-Flexrohr (PVC/Alu) — DN 160 × 6 m,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-JHHU82,Kombi-Flexrohr (PVC/Alu) — DN 160 × 10 m,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-FQ66R2,Kombi-Flexrohr (PVC/Alu) — DN 200 × 3 m,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-GBX9QT,Kombi-Flexrohr (PVC/Alu) — DN 200 × 6 m,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-TLPJQC,Kombi-Flexrohr (PVC/Alu) — DN 200 × 10 m,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-1GKQ6F,Kombi-Flexrohr (PVC/Alu) — DN 250 × 3 m,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-3YTXAG,Kombi-Flexrohr (PVC/Alu) — DN 250 × 6 m,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-PZB9AQ,Kombi-Flexrohr (PVC/Alu) — DN 250 × 10 m,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-P5V8VK,Kombi-Flexrohr (PVC/Alu) — DN 315 × 3 m,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-PN13B4,Kombi-Flexrohr (PVC/Alu) — DN 315 × 6 m,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-3MS3C9,Kombi-Flexrohr (PVC/Alu) — DN 315 × 10 m,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-P2D0T9,Flachkanal Kunststoff — 220×54 mm · Kanal 1 m,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-YULRP7,"Flachkanal Kunststoff — 220×54 mm · Kanal 1,5 m",Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-JSH68T,Flachkanal Kunststoff — 220×54 mm · Bogen horizontal,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-GCL2VJ,Flachkanal Kunststoff — 220×54 mm · Bogen vertikal,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-1SM3TM,Flachkanal Kunststoff — 220×54 mm · Verbinder,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-X64UH5,Flachkanal Kunststoff — 220×54 mm · Übergang rund,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-NN4C82,Flachkanal Kunststoff — 220×90 mm · Kanal 1 m,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-2EX62U,"Flachkanal Kunststoff — 220×90 mm · Kanal 1,5 m",Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-XMXJDE,Flachkanal Kunststoff — 220×90 mm · Bogen horizontal,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-00VPKP,Flachkanal Kunststoff — 220×90 mm · Bogen vertikal,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-9XJLVG,Flachkanal Kunststoff — 220×90 mm · Verbinder,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-KECVDL,Flachkanal Kunststoff — 220×90 mm · Übergang rund,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-Q89R6T,Flachkanal Kunststoff — 308×29 mm · Kanal 1 m,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-MKLHX0,"Flachkanal Kunststoff — 308×29 mm · Kanal 1,5 m",Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-HXZKBK,Flachkanal Kunststoff — 308×29 mm · Bogen horizontal,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-J81065,Flachkanal Kunststoff — 308×29 mm · Bogen vertikal,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-ELTXET,Flachkanal Kunststoff — 308×29 mm · Verbinder,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-1YFEQS,Flachkanal Kunststoff — 308×29 mm · Übergang rund,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-NDUHZD,"Rechteckkanal verzinkt — 200×100 mm, 1,5 m",Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-TU989Q,"Rechteckkanal verzinkt — 300×150 mm, 1,5 m",Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-JUHA3J,"Rechteckkanal verzinkt — 400×200 mm, 1,5 m",Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-PX08L1,"Rechteckkanal verzinkt — 500×250 mm, 1,5 m",Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-Y8Q846,"Rechteckkanal verzinkt — 600×300 mm, 1,5 m",Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-UZ4ZLB,"Rechteckkanal verzinkt — 800×300 mm, 1,5 m",Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-64FYMV,"Rechteckkanal verzinkt — 1000×400 mm, 1,5 m",Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-2RF77F,Rundrohr Kunststoff (KWL) — DN 75,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-J8QBLC,Rundrohr Kunststoff (KWL) — DN 90,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-QE46VK,Rundrohr Kunststoff (KWL) — DN 75 · 50-m-Ring,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-G5Z8G5,Rundrohr Kunststoff (KWL) — DN 90 · 50-m-Ring,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-0NGT20,Rundrohr Kunststoff (KWL) — Bogen 90°,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-VV0DY4,Rundrohr Kunststoff (KWL) — Verbinder,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-2XMPEH,Rundrohr Kunststoff (KWL) — Endkappe,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-0Z0YFN,Textilkanal / Luftverteilschlauch,Profihaustechnik,Rohre & Kanäle,lueftung,St,,
PHT-JHD1E5,Bogen 15° / 30° / 45° / 90° — DN 80 · 15° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-QKYEZL,Bogen 15° / 30° / 45° / 90° — DN 80 · 15° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-2R7K8P,Bogen 15° / 30° / 45° / 90° — DN 80 · 30° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-JCY4RS,Bogen 15° / 30° / 45° / 90° — DN 80 · 30° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-2KK5BG,Bogen 15° / 30° / 45° / 90° — DN 80 · 45° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-8PRK79,Bogen 15° / 30° / 45° / 90° — DN 80 · 45° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-2CMNLU,Bogen 15° / 30° / 45° / 90° — DN 80 · 90° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-UDSFDZ,Bogen 15° / 30° / 45° / 90° — DN 80 · 90° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-G0R816,Bogen 15° / 30° / 45° / 90° — DN 100 · 15° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-BUE27R,Bogen 15° / 30° / 45° / 90° — DN 100 · 15° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-58TVWE,Bogen 15° / 30° / 45° / 90° — DN 100 · 30° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-LBV4UV,Bogen 15° / 30° / 45° / 90° — DN 100 · 30° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-5EKJYF,Bogen 15° / 30° / 45° / 90° — DN 100 · 45° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-VY787L,Bogen 15° / 30° / 45° / 90° — DN 100 · 45° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-5MDSFB,Bogen 15° / 30° / 45° / 90° — DN 100 · 90° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-H590U6,Bogen 15° / 30° / 45° / 90° — DN 100 · 90° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-6D9RLQ,Bogen 15° / 30° / 45° / 90° — DN 112 · 15° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-ZWFSYH,Bogen 15° / 30° / 45° / 90° — DN 112 · 15° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-DKKHJA,Bogen 15° / 30° / 45° / 90° — DN 112 · 30° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-LULU1Z,Bogen 15° / 30° / 45° / 90° — DN 112 · 30° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-DDECTV,Bogen 15° / 30° / 45° / 90° — DN 112 · 45° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-BC2V72,Bogen 15° / 30° / 45° / 90° — DN 112 · 45° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-DY3B9F,Bogen 15° / 30° / 45° / 90° — DN 112 · 90° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-XMXJEC,Bogen 15° / 30° / 45° / 90° — DN 112 · 90° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-U936MZ,Bogen 15° / 30° / 45° / 90° — DN 125 · 15° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-HYA91W,Bogen 15° / 30° / 45° / 90° — DN 125 · 15° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-RH94JZ,Bogen 15° / 30° / 45° / 90° — DN 125 · 30° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-SFRBKC,Bogen 15° / 30° / 45° / 90° — DN 125 · 30° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-RPTFGG,Bogen 15° / 30° / 45° / 90° — DN 125 · 45° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-226PSH,Bogen 15° / 30° / 45° / 90° — DN 125 · 45° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-R4RAV8,Bogen 15° / 30° / 45° / 90° — DN 125 · 90° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-P7KVE5,Bogen 15° / 30° / 45° / 90° — DN 125 · 90° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-120GS1,Bogen 15° / 30° / 45° / 90° — DN 140 · 15° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-Q3U3XY,Bogen 15° / 30° / 45° / 90° — DN 140 · 15° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-LDU1YX,Bogen 15° / 30° / 45° / 90° — DN 140 · 30° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-JEVDXW,Bogen 15° / 30° / 45° / 90° — DN 140 · 30° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-LKVENE,Bogen 15° / 30° / 45° / 90° — DN 140 · 45° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-7GLVNX,Bogen 15° / 30° / 45° / 90° — DN 140 · 45° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-L19U2Y,Bogen 15° / 30° / 45° / 90° — DN 140 · 90° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-V8CPHM,Bogen 15° / 30° / 45° / 90° — DN 140 · 90° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-U6ETPJ,Bogen 15° / 30° / 45° / 90° — DN 150 · 15° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-HMHX8P,Bogen 15° / 30° / 45° / 90° — DN 150 · 15° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-RSDLNN,Bogen 15° / 30° / 45° / 90° — DN 150 · 30° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-EX77S1,Bogen 15° / 30° / 45° / 90° — DN 150 · 30° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-RLS1JB,Bogen 15° / 30° / 45° / 90° — DN 150 · 45° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-S504E2,Bogen 15° / 30° / 45° / 90° — DN 150 · 45° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-RDVCQD,Bogen 15° / 30° / 45° / 90° — DN 150 · 90° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-CFBGJ6,Bogen 15° / 30° / 45° / 90° — DN 150 · 90° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-R070K9,Bogen 15° / 30° / 45° / 90° — DN 160 · 15° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-PQP6Z6,Bogen 15° / 30° / 45° / 90° — DN 160 · 15° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-896A4H,Bogen 15° / 30° / 45° / 90° — DN 160 · 30° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-WPAQR8,Bogen 15° / 30° / 45° / 90° — DN 160 · 30° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-8F7ME0,Bogen 15° / 30° / 45° / 90° — DN 160 · 45° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-6F9GLV,Bogen 15° / 30° / 45° / 90° — DN 160 · 45° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-8MRSLN,Bogen 15° / 30° / 45° / 90° — DN 160 · 90° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-KZ4QNM,Bogen 15° / 30° / 45° / 90° — DN 160 · 90° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-QEL1P9,Bogen 15° / 30° / 45° / 90° — DN 180 · 15° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-FNCR81,Bogen 15° / 30° / 45° / 90° — DN 180 · 15° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-8TZRMP,Bogen 15° / 30° / 45° / 90° — DN 180 · 30° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-GWFDEF,Bogen 15° / 30° / 45° / 90° — DN 180 · 30° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-8MWQ7N,Bogen 15° / 30° / 45° / 90° — DN 180 · 45° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-7818VE,Bogen 15° / 30° / 45° / 90° — DN 180 · 45° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-8FFXV4,Bogen 15° / 30° / 45° / 90° — DN 180 · 90° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-KH1AMJ,Bogen 15° / 30° / 45° / 90° — DN 180 · 90° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-6A7DHA,Bogen 15° / 30° / 45° / 90° — DN 200 · 15° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-CV7Z52,Bogen 15° / 30° / 45° / 90° — DN 200 · 15° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-DGD9M8,Bogen 15° / 30° / 45° / 90° — DN 200 · 30° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-KR5HW2,Bogen 15° / 30° / 45° / 90° — DN 200 · 30° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-DAQ18K,Bogen 15° / 30° / 45° / 90° — DN 200 · 45° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-WYUD7T,Bogen 15° / 30° / 45° / 90° — DN 200 · 45° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-DUX3A9,Bogen 15° / 30° / 45° / 90° — DN 200 · 90° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-GGTCY9,Bogen 15° / 30° / 45° / 90° — DN 200 · 90° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-5RMM2H,Bogen 15° / 30° / 45° / 90° — DN 224 · 15° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-ASTFRW,Bogen 15° / 30° / 45° / 90° — DN 224 · 15° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-FGXAVD,Bogen 15° / 30° / 45° / 90° — DN 224 · 30° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-9MA51G,Bogen 15° / 30° / 45° / 90° — DN 224 · 30° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-FPVYF8,Bogen 15° / 30° / 45° / 90° — DN 224 · 45° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-YNXD93,Bogen 15° / 30° / 45° / 90° — DN 224 · 45° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-FVH7F6,Bogen 15° / 30° / 45° / 90° — DN 224 · 90° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-CXEEER,Bogen 15° / 30° / 45° / 90° — DN 224 · 90° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-404UBE,Bogen 15° / 30° / 45° / 90° — DN 250 · 15° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-GNG4DJ,Bogen 15° / 30° / 45° / 90° — DN 250 · 15° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-HFRCMY,Bogen 15° / 30° / 45° / 90° — DN 250 · 30° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-FK9L94,Bogen 15° / 30° / 45° / 90° — DN 250 · 30° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-HMFDK9,Bogen 15° / 30° / 45° / 90° — DN 250 · 45° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-R5RKMB,Bogen 15° / 30° / 45° / 90° — DN 250 · 45° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-H35W6H,Bogen 15° / 30° / 45° / 90° — DN 250 · 90° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-D2EH6M,Bogen 15° / 30° / 45° / 90° — DN 250 · 90° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-94YVGX,Bogen 15° / 30° / 45° / 90° — DN 280 · 15° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-EU7LXC,Bogen 15° / 30° / 45° / 90° — DN 280 · 15° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-NN7UPX,Bogen 15° / 30° / 45° / 90° — DN 280 · 30° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-HDLY1W,Bogen 15° / 30° / 45° / 90° — DN 280 · 30° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-NU8828,Bogen 15° / 30° / 45° / 90° — DN 280 · 45° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-6E2VGK,Bogen 15° / 30° / 45° / 90° — DN 280 · 45° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-N9MY2E,Bogen 15° / 30° / 45° / 90° — DN 280 · 90° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-KY1GTV,Bogen 15° / 30° / 45° / 90° — DN 280 · 90° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-3U7TMH,Bogen 15° / 30° / 45° / 90° — DN 300 · 15° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-D2ESWH,Bogen 15° / 30° / 45° / 90° — DN 300 · 15° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-HLU21F,Bogen 15° / 30° / 45° / 90° — DN 300 · 30° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-K6WBMZ,Bogen 15° / 30° / 45° / 90° — DN 300 · 30° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-HET4XS,Bogen 15° / 30° / 45° / 90° — DN 300 · 45° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-WBXUMW,Bogen 15° / 30° / 45° / 90° — DN 300 · 45° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-H89U38,Bogen 15° / 30° / 45° / 90° — DN 300 · 90° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-GNFSWG,Bogen 15° / 30° / 45° / 90° — DN 300 · 90° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-S2DY4F,Bogen 15° / 30° / 45° / 90° — DN 315 · 15° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-DDV9VP,Bogen 15° / 30° / 45° / 90° — DN 315 · 15° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-76DCAD,Bogen 15° / 30° / 45° / 90° — DN 315 · 30° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-V81R1Z,Bogen 15° / 30° / 45° / 90° — DN 315 · 30° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-7CU2YQ,Bogen 15° / 30° / 45° / 90° — DN 315 · 45° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-4WD5CL,Bogen 15° / 30° / 45° / 90° — DN 315 · 45° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-6TV4C6,Bogen 15° / 30° / 45° / 90° — DN 315 · 90° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-JG3TLQ,Bogen 15° / 30° / 45° / 90° — DN 315 · 90° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-BNM49G,Bogen 15° / 30° / 45° / 90° — DN 355 · 15° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-F4FYM6,Bogen 15° / 30° / 45° / 90° — DN 355 · 15° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-MDWRC0,Bogen 15° / 30° / 45° / 90° — DN 355 · 30° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-H4V5XG,Bogen 15° / 30° / 45° / 90° — DN 355 · 30° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-MLUFFB,Bogen 15° / 30° / 45° / 90° — DN 355 · 45° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-5VZERB,Bogen 15° / 30° / 45° / 90° — DN 355 · 45° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-MSGMYF,Bogen 15° / 30° / 45° / 90° — DN 355 · 90° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-LD0N2M,Bogen 15° / 30° / 45° / 90° — DN 355 · 90° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-PQCXSQ,Bogen 15° / 30° / 45° / 90° — DN 400 · 15° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-EK3J8N,Bogen 15° / 30° / 45° / 90° — DN 400 · 15° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-830FD8,Bogen 15° / 30° / 45° / 90° — DN 400 · 30° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-HQAGMS,Bogen 15° / 30° / 45° / 90° — DN 400 · 30° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-7WGFJP,Bogen 15° / 30° / 45° / 90° — DN 400 · 45° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-UW0R2B,Bogen 15° / 30° / 45° / 90° — DN 400 · 45° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-7QEYY1,Bogen 15° / 30° / 45° / 90° — DN 400 · 90° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-F5VXWF,Bogen 15° / 30° / 45° / 90° — DN 400 · 90° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
PHT-K1G2DJ,Bogen 15° / 30° / 45° / 90° — DN 450 · 15° · mit Lippendichtung (SAFE),Profihaustechnik,Formteile,lueftung,St,,
PHT-F05YEE,Bogen 15° / 30° / 45° / 90° — DN 450 · 15° · ohne Dichtung,Profihaustechnik,Formteile,lueftung,St,,
